participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P002,S1777384531374,41710,calibration,,788.21,637.60,1600,865,gaze,,p1,,,,
P002,S1777384531374,41751,calibration,,832.00,669.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,41792,calibration,,830.25,660.27,1600,865,gaze,,p1,,,,
P002,S1777384531374,41811,calibration,,800.00,701.16,1600,865,calibration_click,8,p1,,,,
P002,S1777384531374,41847,calibration,,861.82,689.30,1600,865,gaze,,p1,,,,
P002,S1777384531374,41889,calibration,,957.95,687.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,41932,calibration,,994.08,666.18,1600,865,gaze,,p1,,,,
P002,S1777384531374,41974,calibration,,984.18,678.06,1600,865,gaze,,p1,,,,
P002,S1777384531374,42017,calibration,,920.92,693.78,1600,865,gaze,,p1,,,,
P002,S1777384531374,42071,calibration,,914.31,676.98,1600,865,gaze,,p1,,,,
P002,S1777384531374,42115,calibration,,979.85,683.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,42150,calibration,,1061.51,650.06,1600,865,gaze,,p1,,,,
P002,S1777384531374,42199,calibration,,1070.84,672.87,1600,865,gaze,,p1,,,,
P002,S1777384531374,42241,calibration,,1080.95,676.11,1600,865,gaze,,p1,,,,
P002,S1777384531374,42289,calibration,,1139.66,684.02,1600,865,gaze,,p1,,,,
P002,S1777384531374,42332,calibration,,1111.94,663.12,1600,865,gaze,,p1,,,,
P002,S1777384531374,42377,calibration,,1098.35,678.36,1600,865,gaze,,p1,,,,
P002,S1777384531374,42417,calibration,,1105.55,718.93,1600,865,gaze,,p1,,,,
P002,S1777384531374,42471,calibration,,1105.08,691.26,1600,865,gaze,,p1,,,,
P002,S1777384531374,42526,calibration,,1112.87,715.62,1600,865,gaze,,p1,,,,
P002,S1777384531374,42577,calibration,,1153.03,742.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,42628,calibration,,1179.17,749.12,1600,865,gaze,,p1,,,,
P002,S1777384531374,42670,calibration,,1225.08,763.83,1600,865,gaze,,p1,,,,
P002,S1777384531374,42701,calibration,,1241.28,781.96,1600,865,gaze,,p1,,,,
P002,S1777384531374,42731,calibration,,1233.83,802.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,42768,calibration,,1246.40,828.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,42804,calibration,,1223.87,844.61,1600,865,gaze,,p1,,,,
P002,S1777384531374,42841,calibration,,1266.03,835.78,1600,865,gaze,,p1,,,,
P002,S1777384531374,42872,calibration,,1307.05,826.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,42897,calibration,,1219.20,701.16,1600,865,calibration_click,9,p1,,,,
P002,S1777384531374,42897,calibration,trial_1,,,1600,865,passage_show,p1,p1,,,,
P002,S1777384531374,42897,reading,trial_1,,,1600,865,phase_start,reading,p1,,,,
P002,S1777384531374,42938,reading,trial_1,1279.54,785.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,42975,reading,trial_1,1208.78,776.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,43006,reading,trial_1,1105.69,794.12,1600,865,gaze,,p1,,,,
P002,S1777384531374,43033,reading,trial_1,1155.30,768.52,1600,865,gaze,,p1,,,,
P002,S1777384531374,43058,reading,trial_1,1089.61,771.66,1600,865,gaze,,p1,,,,
P002,S1777384531374,43103,reading,trial_1,1125.29,764.13,1600,865,gaze,,p1,,,,
P002,S1777384531374,43133,reading,trial_1,1110.75,776.21,1600,865,gaze,,p1,,,,
P002,S1777384531374,43163,reading,trial_1,1147.90,782.55,1600,865,gaze,,p1,,,,
P002,S1777384531374,43198,reading,trial_1,1041.21,733.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,43226,reading,trial_1,1033.68,726.58,1600,865,gaze,,p1,,,,
P002,S1777384531374,43253,reading,trial_1,1027.14,689.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,43289,reading,trial_1,1021.81,659.29,1600,865,gaze,,p1,,,,
P002,S1777384531374,43326,reading,trial_1,1027.02,546.38,1600,865,gaze,,p1,,,,
P002,S1777384531374,43365,reading,trial_1,996.82,484.45,1600,865,gaze,,p1,,,,
P002,S1777384531374,43400,reading,trial_1,1052.39,400.51,1600,865,gaze,,p1,,,,
P002,S1777384531374,43433,reading,trial_1,1262.36,324.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,43467,reading,trial_1,1225.77,306.42,1600,865,gaze,,p1,,,,
P002,S1777384531374,43501,reading,trial_1,1209.98,302.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,43540,reading,trial_1,1210.63,309.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,43574,reading,trial_1,1131.89,338.21,1600,865,gaze,,p1,,,,
P002,S1777384531374,43616,reading,trial_1,1080.10,321.49,1600,865,gaze,,p1,,,,
P002,S1777384531374,43646,reading,trial_1,959.85,349.95,1600,865,gaze,,p1,,,,
P002,S1777384531374,43679,reading,trial_1,932.21,343.19,1600,865,gaze,,p1,,,,
P002,S1777384531374,43710,reading,trial_1,852.50,296.77,1600,865,gaze,,p1,,,,
P002,S1777384531374,43746,reading,trial_1,850.76,306.83,1600,865,gaze,,p1,,,,
P002,S1777384531374,43777,reading,trial_1,730.11,335.36,1600,865,gaze,,p1,,,,
P002,S1777384531374,43816,reading,trial_1,700.74,287.81,1600,865,gaze,,p1,,,,
P002,S1777384531374,43842,reading,trial_1,561.52,246.85,1600,865,gaze,,p1,,,,
P002,S1777384531374,43871,reading,trial_1,474.22,206.41,1600,865,gaze,,p1,,,,
P002,S1777384531374,43897,reading,trial_1,425.89,184.44,1600,865,gaze,,p1,,,,
P002,S1777384531374,43935,reading,trial_1,278.28,200.01,1600,865,gaze,,p1,,,,
P002,S1777384531374,43969,reading,trial_1,258.06,183.91,1600,865,gaze,,p1,,,,
P002,S1777384531374,44013,reading,trial_1,213.88,254.14,1600,865,gaze,,p1,,,,
P002,S1777384531374,44043,reading,trial_1,-72.44,166.65,1600,865,gaze,,p1,,,,
P002,S1777384531374,44085,reading,trial_1,250.59,148.05,1600,865,gaze,,p1,,,,
P002,S1777384531374,44117,reading,trial_1,350.83,176.61,1600,865,gaze,,p1,,,,
P002,S1777384531374,44152,reading,trial_1,486.73,262.35,1600,865,gaze,,p1,,,,
P002,S1777384531374,44182,reading,trial_1,630.03,328.40,1600,865,gaze,,p1,,,,
P002,S1777384531374,44221,reading,trial_1,601.51,335.02,1600,865,gaze,,p1,,,,
P002,S1777384531374,44252,reading,trial_1,546.63,328.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,44295,reading,trial_1,581.06,322.17,1600,865,gaze,,p1,,,,
P002,S1777384531374,44321,reading,trial_1,520.74,323.65,1600,865,gaze,,p1,,,,
P002,S1777384531374,44350,reading,trial_1,527.62,318.82,1600,865,gaze,,p1,,,,
P002,S1777384531374,44376,reading,trial_1,544.96,306.36,1600,865,gaze,,p1,,,,
P002,S1777384531374,44400,reading,trial_1,559.35,295.20,1600,865,gaze,,p1,,,,
P002,S1777384531374,44436,reading,trial_1,576.23,282.83,1600,865,gaze,,p1,,,,
P002,S1777384531374,44471,reading,trial_1,567.84,281.70,1600,865,gaze,,p1,,,,
P002,S1777384531374,44514,reading,trial_1,541.73,292.44,1600,865,gaze,,p1,,,,
P002,S1777384531374,44543,reading,trial_1,454.52,286.03,1600,865,gaze,,p1,,,,
P002,S1777384531374,44587,reading,trial_1,419.80,302.27,1600,865,gaze,,p1,,,,
P002,S1777384531374,44631,reading,trial_1,439.32,304.11,1600,865,gaze,,p1,,,,
P002,S1777384531374,44682,reading,trial_1,452.44,333.20,1600,865,gaze,,p1,,,,
P002,S1777384531374,44731,reading,trial_1,395.15,327.63,1600,865,gaze,,p1,,,,
P002,S1777384531374,44761,reading,trial_1,305.34,327.72,1600,865,gaze,,p1,,,,
P002,S1777384531374,44791,reading,trial_1,253.91,339.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,44828,reading,trial_1,289.52,316.06,1600,865,gaze,,p1,,,,
P002,S1777384531374,44864,reading,trial_1,214.24,313.05,1600,865,gaze,,p1,,,,
P002,S1777384531374,44896,reading,trial_1,248.01,296.30,1600,865,gaze,,p1,,,,
P002,S1777384531374,44938,reading,trial_1,285.10,276.56,1600,865,gaze,,p1,,,,
P002,S1777384531374,44977,reading,trial_1,330.26,250.64,1600,865,gaze,,p1,,,,
P002,S1777384531374,45013,reading,trial_1,371.39,226.31,1600,865,gaze,,p1,,,,
P002,S1777384531374,45049,reading,trial_1,407.87,214.92,1600,865,gaze,,p1,,,,
P002,S1777384531374,45083,reading,trial_1,377.67,241.24,1600,865,gaze,,p1,,,,
P002,S1777384531374,45116,reading,trial_1,386.27,250.70,1600,865,gaze,,p1,,,,
P002,S1777384531374,45156,reading,trial_1,382.74,240.99,1600,865,gaze,,p1,,,,
P002,S1777384531374,45186,reading,trial_1,379.27,233.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,45230,reading,trial_1,392.47,218.68,1600,865,gaze,,p1,,,,
P002,S1777384531374,45267,reading,trial_1,373.63,212.45,1600,865,gaze,,p1,,,,
P002,S1777384531374,45315,reading,trial_1,380.23,218.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,45349,reading,trial_1,402.56,216.41,1600,865,gaze,,p1,,,,
P002,S1777384531374,45388,reading,trial_1,416.43,229.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,45423,reading,trial_1,418.03,231.15,1600,865,gaze,,p1,,,,
P002,S1777384531374,45462,reading,trial_1,408.54,221.56,1600,865,gaze,,p1,,,,
P002,S1777384531374,45499,reading,trial_1,424.48,236.27,1600,865,gaze,,p1,,,,
P002,S1777384531374,45543,reading,trial_1,429.59,203.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,45580,reading,trial_1,435.20,166.20,1600,865,gaze,,p1,,,,
P002,S1777384531374,45623,reading,trial_1,449.11,207.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,45653,reading,trial_1,429.47,227.20,1600,865,gaze,,p1,,,,
P002,S1777384531374,45692,reading,trial_1,416.51,230.00,1600,865,gaze,,p1,,,,
P002,S1777384531374,45724,reading,trial_1,457.31,243.75,1600,865,gaze,,p1,,,,
P002,S1777384531374,45760,reading,trial_1,482.81,247.92,1600,865,gaze,,p1,,,,
P002,S1777384531374,45792,reading,trial_1,503.78,251.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,45843,reading,trial_1,525.30,228.52,1600,865,gaze,,p1,,,,
P002,S1777384531374,45890,reading,trial_1,505.71,231.71,1600,865,gaze,,p1,,,,
P002,S1777384531374,45932,reading,trial_1,473.79,213.80,1600,865,gaze,,p1,,,,
P002,S1777384531374,45974,reading,trial_1,440.56,207.73,1600,865,gaze,,p1,,,,
P002,S1777384531374,46002,reading,trial_1,543.50,213.85,1600,865,gaze,,p1,,,,
P002,S1777384531374,46047,reading,trial_1,601.58,243.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,46083,reading,trial_1,585.68,247.93,1600,865,gaze,,p1,,,,
P002,S1777384531374,46125,reading,trial_1,572.35,228.34,1600,865,gaze,,p1,,,,
P002,S1777384531374,46156,reading,trial_1,563.89,233.06,1600,865,gaze,,p1,,,,
P002,S1777384531374,46211,reading,trial_1,579.41,208.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,46253,reading,trial_1,588.13,199.80,1600,865,gaze,,p1,,,,
P002,S1777384531374,46284,reading,trial_1,610.05,226.14,1600,865,gaze,,p1,,,,
P002,S1777384531374,46320,reading,trial_1,599.73,218.11,1600,865,gaze,,p1,,,,
P002,S1777384531374,46353,reading,trial_1,510.22,220.65,1600,865,gaze,,p1,,,,
P002,S1777384531374,46386,reading,trial_1,513.66,207.19,1600,865,gaze,,p1,,,,
P002,S1777384531374,46416,reading,trial_1,534.15,188.72,1600,865,gaze,,p1,,,,
P002,S1777384531374,46458,reading,trial_1,484.42,199.96,1600,865,gaze,,p1,,,,
P002,S1777384531374,46489,reading,trial_1,457.78,230.98,1600,865,gaze,,p1,,,,
P002,S1777384531374,46532,reading,trial_1,476.70,218.09,1600,865,gaze,,p1,,,,
P002,S1777384531374,46563,reading,trial_1,524.72,194.27,1600,865,gaze,,p1,,,,
P002,S1777384531374,46622,reading,trial_1,505.60,224.74,1600,865,gaze,,p1,,,,
P002,S1777384531374,46666,reading,trial_1,521.92,230.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,46698,reading,trial_1,535.99,234.42,1600,865,gaze,,p1,,,,
P002,S1777384531374,46744,reading,trial_1,550.99,235.48,1600,865,gaze,,p1,,,,
P002,S1777384531374,46780,reading,trial_1,571.78,246.30,1600,865,gaze,,p1,,,,
P002,S1777384531374,46823,reading,trial_1,646.77,219.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,46855,reading,trial_1,646.63,220.93,1600,865,gaze,,p1,,,,
P002,S1777384531374,46903,reading,trial_1,629.91,208.22,1600,865,gaze,,p1,,,,
P002,S1777384531374,46939,reading,trial_1,575.56,220.52,1600,865,gaze,,p1,,,,
P002,S1777384531374,46982,reading,trial_1,574.05,218.16,1600,865,gaze,,p1,,,,
P002,S1777384531374,47023,reading,trial_1,573.51,223.23,1600,865,gaze,,p1,,,,
P002,S1777384531374,47071,reading,trial_1,562.85,211.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,47107,reading,trial_1,506.69,238.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,47162,reading,trial_1,514.09,237.36,1600,865,gaze,,p1,,,,
P002,S1777384531374,47215,reading,trial_1,535.37,233.66,1600,865,gaze,,p1,,,,
P002,S1777384531374,47266,reading,trial_1,531.51,299.37,1600,865,gaze,,p1,,,,
P002,S1777384531374,47320,reading,trial_1,591.63,287.02,1600,865,gaze,,p1,,,,
P002,S1777384531374,47374,reading,trial_1,596.76,292.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,47440,reading,trial_1,609.56,263.80,1600,865,gaze,,p1,,,,
P002,S1777384531374,47489,reading,trial_1,630.99,244.49,1600,865,gaze,,p1,,,,
P002,S1777384531374,47522,reading,trial_1,638.20,240.44,1600,865,gaze,,p1,,,,
P002,S1777384531374,47568,reading,trial_1,645.62,240.04,1600,865,gaze,,p1,,,,
P002,S1777384531374,47605,reading,trial_1,658.25,249.84,1600,865,gaze,,p1,,,,
P002,S1777384531374,47660,reading,trial_1,633.19,260.45,1600,865,gaze,,p1,,,,
P002,S1777384531374,47702,reading,trial_1,636.23,245.89,1600,865,gaze,,p1,,,,
P002,S1777384531374,47738,reading,trial_1,665.82,246.41,1600,865,gaze,,p1,,,,
P002,S1777384531374,47792,reading,trial_1,637.40,247.99,1600,865,gaze,,p1,,,,
P002,S1777384531374,47840,reading,trial_1,674.91,240.49,1600,865,gaze,,p1,,,,
P002,S1777384531374,47878,reading,trial_1,629.06,255.08,1600,865,gaze,,p1,,,,
P002,S1777384531374,47914,reading,trial_1,633.98,255.86,1600,865,gaze,,p1,,,,
P002,S1777384531374,47962,reading,trial_1,641.08,263.46,1600,865,gaze,,p1,,,,
P002,S1777384531374,47999,reading,trial_1,651.53,265.88,1600,865,gaze,,p1,,,,
P002,S1777384531374,48047,reading,trial_1,688.25,264.84,1600,865,gaze,,p1,,,,
P002,S1777384531374,48084,reading,trial_1,718.38,248.53,1600,865,gaze,,p1,,,,
P002,S1777384531374,48134,reading,trial_1,699.65,237.90,1600,865,gaze,,p1,,,,
P002,S1777384531374,48181,reading,trial_1,710.48,232.12,1600,865,gaze,,p1,,,,
P002,S1777384531374,48223,reading,trial_1,674.95,240.32,1600,865,gaze,,p1,,,,
P002,S1777384531374,48271,reading,trial_1,648.39,246.32,1600,865,gaze,,p1,,,,
P002,S1777384531374,48314,reading,trial_1,638.27,253.92,1600,865,gaze,,p1,,,,
P002,S1777384531374,48369,reading,trial_1,646.52,246.28,1600,865,gaze,,p1,,,,
